module	genome_name	db_name	stepwise_module_completeness	stepwise_module_is_complete	step_id	step	step_completeness	step_copy_number
M00026	KMM358	KMM358	1.0	True	3	(K02501+K02500,K01663)	1	1
M00026	KMM358	KMM358	1.0	True	4	((K01693 K00817 (K04486,K05602,K18649)),(K01089 K00817))	1	1
M00026	KMM358	KMM358	1.0	True	5	(K00013,K14152)	1	1
M00045	KMM358	KMM358	1.0	True	0	K01745	1	2
M00045	KMM358	KMM358	1.0	True	1	K01712	1	1
M00045	KMM358	KMM358	1.0	True	2	K01468	1	1
M00045	KMM358	KMM358	1.0	True	3	(K01479,K00603,K13990,(K05603 K01458))	1	1
M00022	KMM358	KMM358	1.0	True	0	(K01626,K03856,K13853)	1	4
M00022	KMM358	KMM358	1.0	True	1	(((K01735,K13829) ((K03785,K03786) K00014,K13832)),K13830)	1	1
M00022	KMM358	KMM358	1.0	True	2	((K00891,K13829) (K00800,K24018),K13830)	1	1
M00022	KMM358	KMM358	1.0	True	3	K01736	1	1
M00023	KMM358	KMM358	1.0	True	0	(((K01657+K01658,K13503,K13501,K01656) K00766),K13497)	1	1
M00023	KMM358	KMM358	1.0	True	1	(((K01817,K24017) (K01656,K01609)),K13498,K13501)	1	1
M00023	KMM358	KMM358	1.0	True	2	(K01695+(K01696,K06001),K01694)	1	1
M00024	KMM358	KMM358	1.0	True	0	((K01850,K04092,K14187,K04093,K04516,K06208,K06209) (K01713,K04518,K05359),K14170)	1	1
M00024	KMM358	KMM358	1.0	True	1	(K00832,K00838)	1	1
M00025	KMM358	KMM358	1.0	True	0	(((K01850,K04092,K14170,K04093,K04516,K06208,K06209) (K04517,K00211)),K14187)	1	1
M00025	KMM358	KMM358	1.0	True	1	(K00832,K00838)	1	1
M00040	KMM358	KMM358	0.6666666666666666	False	0	(K01850,K04092,K14170)	1	1
M00040	KMM358	KMM358	0.6666666666666666	False	1	(K00832,K15849)	1	1
M00040	KMM358	KMM358	0.6666666666666666	False	2	(K00220,K24018,K15227)	0	0
M00044	KMM358	KMM358	1.0	True	0	(K00815,K00838,K00832,K03334)	1	1
M00044	KMM358	KMM358	1.0	True	1	K00457	1	1
M00044	KMM358	KMM358	1.0	True	2	K00451	1	1
M00044	KMM358	KMM358	1.0	True	3	K01800	1	1
M00044	KMM358	KMM358	1.0	True	4	(K01555,K16171)	1	1
M00936	KMM358	KMM358	0.25	False	0	K01593	0	0
M00936	KMM358	KMM358	0.25	False	1	K24541	0	0
M00936	KMM358	KMM358	0.25	False	2	K22450	1	1
M00936	KMM358	KMM358	0.25	False	3	(K22588,K13066)	0	0
M00027	KMM358	KMM358	0.6666666666666666	False	0	K01580	0	0
M00027	KMM358	KMM358	0.6666666666666666	False	1	(K13524,K07250,K00823,K16871)	1	1
M00027	KMM358	KMM358	0.6666666666666666	False	2	(K00135,K00139,K17761)	1	1
M00118	KMM358	KMM358	1.0	True	0	(K11204+K11205,K01919)	1	1
M00118	KMM358	KMM358	1.0	True	1	(K21456,K01920)	1	1
M00892	KMM358	KMM358	0.25	False	0	K00820	1	1
M00892	KMM358	KMM358	0.25	False	1	K00621	0	0
M00892	KMM358	KMM358	0.25	False	2	K01836	0	0
M00892	KMM358	KMM358	0.25	False	3	K00972	0	0
M00909	KMM358	KMM358	1.0	True	0	K00820	1	1
M00909	KMM358	KMM358	1.0	True	1	(K03431,K28126)	1	1
M00909	KMM358	KMM358	1.0	True	2	(K04042,K23144,(K28192 (K11528,K00972)))	1	1
M01002	KMM358	KMM358	0.25	False	0	K00820	1	1
M01002	KMM358	KMM358	0.25	False	1	K28125	0	0
M01002	KMM358	KMM358	0.25	False	2	K28126	0	0
M01002	KMM358	KMM358	0.25	False	3	K23144	0	0
M00996	KMM358	KMM358	1.0	True	0	K09001	1	1
M00996	KMM358	KMM358	1.0	True	1	K22292	1	1
M00996	KMM358	KMM358	1.0	True	2	K07102	1	1
M00996	KMM358	KMM358	1.0	True	3	K00992	1	1
M00995	KMM358	KMM358	1.0	True	0	K00820	1	1
M00995	KMM358	KMM358	1.0	True	1	K03431	1	1
M00995	KMM358	KMM358	1.0	True	2	K04042	1	1
M00995	KMM358	KMM358	1.0	True	3	K00790	1	1
M00995	KMM358	KMM358	1.0	True	4	K00075	1	1
M00549	KMM358	KMM358	1.0	True	0	(K00844,K00845,K25026,K12407,K00886)	1	3
M00549	KMM358	KMM358	1.0	True	1	(K01835,K15779,K15778)	1	1
M00549	KMM358	KMM358	1.0	True	2	(K00963,K12447)	1	1
M01004	KMM358	KMM358	1.0	True	0	K01784	1	2
M01004	KMM358	KMM358	1.0	True	1	(K01854,K28214)	1	1
M00997	KMM358	KMM358	0.3333333333333333	False	0	K00012	1	1
M00997	KMM358	KMM358	0.3333333333333333	False	1	K08678	0	0
M00997	KMM358	KMM358	0.3333333333333333	False	2	K12448	0	0
M00999	KMM358	KMM358	1.0	True	0	K00012	1	1
M00999	KMM358	KMM358	1.0	True	1	K08679	1	1
M00554	KMM358	KMM358	1.0	True	0	K00849	1	1
M00554	KMM358	KMM358	1.0	True	1	K00965	1	1
M01000	KMM358	KMM358	0.6666666666666666	False	0	(K01809,K28465,K15916,K16011)	1	2
M01000	KMM358	KMM358	0.6666666666666666	False	1	(K17497,K01840,K15778,K16881)	0	0
M01000	KMM358	KMM358	0.6666666666666666	False	2	(K00966,K00971,K16011,K16881)	1	2
M01015	KMM358	KMM358	0.0	False	0	K00844	0	0
M01015	KMM358	KMM358	0.0	False	1	(((K17497,K01840,K15778) (K00966,K00971,K16011)),K16881)	0	0
M00923	KMM358	KMM358	0.3333333333333333	False	0	K15894	1	1
M00923	KMM358	KMM358	0.3333333333333333	False	1	K19068	0	0
M00923	KMM358	KMM358	0.3333333333333333	False	2	K24258	0	0
M01007	KMM358	KMM358	0.5	False	0	K15894	1	1
M01007	KMM358	KMM358	0.5	False	1	K15895	0	0
M01007	KMM358	KMM358	0.5	False	2	K15896	0	0
M01007	KMM358	KMM358	0.5	False	3	K15897	0	0
M01007	KMM358	KMM358	0.5	False	4	K15898	1	1
M01007	KMM358	KMM358	0.5	False	5	K15899	1	1
M01009	KMM358	KMM358	1.0	True	0	(K24300,K28372)	1	1
M01009	KMM358	KMM358	1.0	True	1	(K24310,K24311)	1	1
M01032	KMM358	KMM358	0.5	False	0	K24300	1	1
M01032	KMM358	KMM358	0.5	False	1	K24312	0	0
M01033	KMM358	KMM358	0.3333333333333333	False	0	K24300	1	1
M01033	KMM358	KMM358	0.3333333333333333	False	1	K25626	0	0
M01033	KMM358	KMM358	0.3333333333333333	False	2	K27969	0	0
M01037	KMM358	KMM358	0.5	False	0	K24300	1	1
M01037	KMM358	KMM358	0.5	False	1	(K25626,K26217)	0	0
M00063	KMM358	KMM358	1.0	True	0	K06041	1	1
M00063	KMM358	KMM358	1.0	True	1	K01627	1	1
M00063	KMM358	KMM358	1.0	True	2	K03270	1	1
M00063	KMM358	KMM358	1.0	True	3	K00979	1	1
M01014	KMM358	KMM358	0.5	False	0	K01791	1	1
M01014	KMM358	KMM358	0.5	False	1	K02472	0	0
M01028	KMM358	KMM358	0.5	False	0	K03271	1	2
M01028	KMM358	KMM358	0.5	False	1	K07031	0	0
M01028	KMM358	KMM358	0.5	False	2	K03273	1	1
M01028	KMM358	KMM358	0.5	False	3	K15669	0	0
M00064	KMM358	KMM358	1.0	True	0	K03271	1	2
M00064	KMM358	KMM358	1.0	True	1	(K03272,K21344)	1	1
M00064	KMM358	KMM358	1.0	True	2	K03273	1	1
M00064	KMM358	KMM358	1.0	True	3	(K03272,K21345)	1	1
M00064	KMM358	KMM358	1.0	True	4	K03274	1	1
M00761	KMM358	KMM358	0.2	False	0	K00012	1	1
M00761	KMM358	KMM358	0.2	False	1	K10011	0	0
M00761	KMM358	KMM358	0.2	False	2	K07806	0	0
M00761	KMM358	KMM358	0.2	False	3	K10012	0	0
M00761	KMM358	KMM358	0.2	False	4	K13014	0	0
M01029	KMM358	KMM358	0.4	False	0	K00978	1	1
M01029	KMM358	KMM358	0.4	False	1	K01709	1	1
M01029	KMM358	KMM358	0.4	False	2	K12452+K00523	0	0
M01029	KMM358	KMM358	0.4	False	3	K12453	0	0
M01029	KMM358	KMM358	0.4	False	4	K12454	0	0
M01030	KMM358	KMM358	0.5	False	0	K00978	1	1
M01030	KMM358	KMM358	0.5	False	1	K01709	1	1
M01030	KMM358	KMM358	0.5	False	2	K12452+K00523	0	0
M01030	KMM358	KMM358	0.5	False	3	(K12455,K19632)	0	0
M01031	KMM358	KMM358	0.4	False	0	K00978	1	1
M01031	KMM358	KMM358	0.4	False	1	K01709	1	1
M01031	KMM358	KMM358	0.4	False	2	K12452+K00523	0	0
M01031	KMM358	KMM358	0.4	False	3	K15857	0	0
M01031	KMM358	KMM358	0.4	False	4	K15858	0	0
M00793	KMM358	KMM358	1.0	True	0	K00973	1	1
M00793	KMM358	KMM358	1.0	True	1	K01710	1	1
M00793	KMM358	KMM358	1.0	True	2	((K01790 K00067),K23987)	1	1
M01022	KMM358	KMM358	0.75	True	0	K00973	1	1
M01022	KMM358	KMM358	0.75	True	1	K01710	1	1
M01022	KMM358	KMM358	0.75	True	2	K01790	1	2
M01022	KMM358	KMM358	0.75	True	3	(K19180,K19652)	0	0
M01023	KMM358	KMM358	0.4	False	0	K00973	1	1
M01023	KMM358	KMM358	0.4	False	1	K01710	1	1
M01023	KMM358	KMM358	0.4	False	2	K20679	0	0
M01023	KMM358	KMM358	0.4	False	3	K20680	0	0
M01023	KMM358	KMM358	0.4	False	4	K20681	0	0
M01024	KMM358	KMM358	0.4	False	0	K00973	1	1
M01024	KMM358	KMM358	0.4	False	1	K01710	1	1
M01024	KMM358	KMM358	0.4	False	2	K24249	0	0
M01024	KMM358	KMM358	0.4	False	3	K24250	0	0
M01024	KMM358	KMM358	0.4	False	4	K24251	0	0
M01025	KMM358	KMM358	0.5	False	0	K00973	1	1
M01025	KMM358	KMM358	0.5	False	1	K01710	1	1
M01025	KMM358	KMM358	0.5	False	2	K02805	0	0
M01025	KMM358	KMM358	0.5	False	3	K16704	0	0
M01026	KMM358	KMM358	0.5	False	0	K00973	1	1
M01026	KMM358	KMM358	0.5	False	1	K01710	1	1
M01026	KMM358	KMM358	0.5	False	2	K20429	0	0
M01026	KMM358	KMM358	0.5	False	3	K21379	0	0
M01027	KMM358	KMM358	0.5	False	0	K00973	1	1
M01027	KMM358	KMM358	0.5	False	1	K01710	1	1
M01027	KMM358	KMM358	0.5	False	2	K13306	0	0
M01027	KMM358	KMM358	0.5	False	3	K20678	0	0
M01006	KMM358	KMM358	0.8	True	0	(K01809,K28465,K15916,K16011)	1	2
M01006	KMM358	KMM358	0.8	True	1	(K01840,K15778,K16881)	0	0
M01006	KMM358	KMM358	0.8	True	2	(K00966,K00971,K16011,K16881)	1	2
M01006	KMM358	KMM358	0.8	True	3	K01711	1	1
M01006	KMM358	KMM358	0.8	True	4	K13010	1	1
M01034	KMM358	KMM358	0.6666666666666666	False	0	K01711	1	1
M01034	KMM358	KMM358	0.6666666666666666	False	1	K13010	1	1
M01034	KMM358	KMM358	0.6666666666666666	False	2	K00607	0	0
M01020	KMM358	KMM358	0.6666666666666666	False	0	K01711	1	1
M01020	KMM358	KMM358	0.6666666666666666	False	1	K13010	1	1
M01020	KMM358	KMM358	0.6666666666666666	False	2	K17939	0	0
M01016	KMM358	KMM358	1.0	True	0	K01711	1	1
M01016	KMM358	KMM358	1.0	True	1	K02377	1	1
M01017	KMM358	KMM358	0.3333333333333333	False	0	K01711	1	1
M01017	KMM358	KMM358	0.3333333333333333	False	1	K21131	0	0
M01017	KMM358	KMM358	0.3333333333333333	False	2	K21130	0	0
M01018	KMM358	KMM358	0.5	False	0	K01711	1	1
M01018	KMM358	KMM358	0.5	False	1	K15856	0	0
M01019	KMM358	KMM358	0.5	False	0	K01711	1	1
M01019	KMM358	KMM358	0.5	False	1	K22252	0	0
M00079	KMM358	KMM358	0.2	False	0	--	0	0
M00079	KMM358	KMM358	0.2	False	1	K01132	0	0
M00079	KMM358	KMM358	0.2	False	2	K12309	0	0
M00079	KMM358	KMM358	0.2	False	3	K01137	0	0
M00079	KMM358	KMM358	0.2	False	4	K12373	1	2
M00060	KMM358	KMM358	1.0	True	0	K00677	1	1
M00060	KMM358	KMM358	1.0	True	1	K02535	1	1
M00060	KMM358	KMM358	1.0	True	2	K02536	1	1
M00060	KMM358	KMM358	1.0	True	3	(K03269,K09949)	1	1
M00060	KMM358	KMM358	1.0	True	4	K00748	1	1
M00060	KMM358	KMM358	1.0	True	5	K00912	1	1
M00060	KMM358	KMM358	1.0	True	6	K02527	1	1
M00060	KMM358	KMM358	1.0	True	7	K02517	1	3
M00060	KMM358	KMM358	1.0	True	8	K02560	1	2
M00866	KMM358	KMM358	0.8888888888888888	True	0	K00677	1	1
M00866	KMM358	KMM358	0.8888888888888888	True	1	(K02535,K16363)	1	1
M00866	KMM358	KMM358	0.8888888888888888	True	2	K02536	1	1
M00866	KMM358	KMM358	0.8888888888888888	True	3	(K03269,K09949)	1	1
M00866	KMM358	KMM358	0.8888888888888888	True	4	K00748	1	1
M00866	KMM358	KMM358	0.8888888888888888	True	5	K00912	1	1
M00866	KMM358	KMM358	0.8888888888888888	True	6	K02527	1	1
M00866	KMM358	KMM358	0.8888888888888888	True	7	K02517	1	3
M00866	KMM358	KMM358	0.8888888888888888	True	8	K09778	0	0
M00867	KMM358	KMM358	0.2	False	0	K12977	0	0
M00867	KMM358	KMM358	0.2	False	1	K03760	1	1
M00867	KMM358	KMM358	0.2	False	2	K23082+K23083	0	0
M00867	KMM358	KMM358	0.2	False	3	K23159	0	0
M00867	KMM358	KMM358	0.2	False	4	K09953	0	0
M00127	KMM358	KMM358	1.0	True	0	K03148+K03154	1	1
M00127	KMM358	KMM358	1.0	True	1	K03151	1	1
M00127	KMM358	KMM358	1.0	True	2	K03150	1	1
M00127	KMM358	KMM358	1.0	True	3	K03149	1	1
M00127	KMM358	KMM358	1.0	True	4	K03147	1	1
M00127	KMM358	KMM358	1.0	True	5	((K00941 K00788),K14153,K21219)	1	1
M00127	KMM358	KMM358	1.0	True	6	K00946	1	1
M00895	KMM358	KMM358	0.6666666666666666	False	0	K03148+K03154	1	1
M00895	KMM358	KMM358	0.6666666666666666	False	1	K03151	1	1
M00895	KMM358	KMM358	0.6666666666666666	False	2	K03153	0	0
M00895	KMM358	KMM358	0.6666666666666666	False	3	K03149	1	1
M00895	KMM358	KMM358	0.6666666666666666	False	4	K10810	0	0
M00895	KMM358	KMM358	0.6666666666666666	False	5	K03147	1	1
M00895	KMM358	KMM358	0.6666666666666666	False	6	K00941	0	0
M00895	KMM358	KMM358	0.6666666666666666	False	7	K00788	1	1
M00895	KMM358	KMM358	0.6666666666666666	False	8	K00946	1	1
M00896	KMM358	KMM358	0.5	False	0	K22699	0	0
M00896	KMM358	KMM358	0.5	False	1	K03147	1	1
M00896	KMM358	KMM358	0.5	False	2	(K00941 (K00788,K21220),K21219)	0	0
M00896	KMM358	KMM358	0.5	False	3	K00946	1	1
M00897	KMM358	KMM358	0.4	False	0	K03146	0	0
M00897	KMM358	KMM358	0.4	False	1	K03147	1	1
M00897	KMM358	KMM358	0.4	False	2	K14153	1	1
M00897	KMM358	KMM358	0.4	False	3	K22911	0	0
M00897	KMM358	KMM358	0.4	False	4	K00949	0	0
M00899	KMM358	KMM358	0.5	False	0	K00878	0	0
M00899	KMM358	KMM358	0.5	False	1	((K00941 K00788),K14153,K21219)	1	1
M00125	KMM358	KMM358	1.0	True	0	(K01497,K14652)	1	2
M00125	KMM358	KMM358	1.0	True	1	(K01498 K00082,K11752)	1	1
M00125	KMM358	KMM358	1.0	True	2	(K22912,K20860,K20861,K20862,K21063,K21064)	1	4
M00125	KMM358	KMM358	1.0	True	3	(K02858,K14652)	1	2
M00125	KMM358	KMM358	1.0	True	4	K00794	1	1
M00125	KMM358	KMM358	1.0	True	5	K00793	1	2
M00125	KMM358	KMM358	1.0	True	6	(K20884 K22949,K11753)	1	1
M00911	KMM358	KMM358	0.4444444444444444	False	0	K01497	1	1
M00911	KMM358	KMM358	0.4444444444444444	False	1	K14654	0	0
M00911	KMM358	KMM358	0.4444444444444444	False	2	K14655	0	0
M00911	KMM358	KMM358	0.4444444444444444	False	3	--	0	0
M00911	KMM358	KMM358	0.4444444444444444	False	4	K02858	1	1
M00911	KMM358	KMM358	0.4444444444444444	False	5	K00794	1	1
M00911	KMM358	KMM358	0.4444444444444444	False	6	K00793	1	2
M00911	KMM358	KMM358	0.4444444444444444	False	7	K00861	0	0
M00911	KMM358	KMM358	0.4444444444444444	False	8	K00953	0	0
M00124	KMM358	KMM358	1.0	True	0	K03472	1	1
M00124	KMM358	KMM358	1.0	True	1	K03473	1	1
M00124	KMM358	KMM358	1.0	True	2	K00831	1	1
M00124	KMM358	KMM358	1.0	True	3	K00097	1	1
M00124	KMM358	KMM358	1.0	True	4	K03474	1	1
M00124	KMM358	KMM358	1.0	True	5	K00275	1	1
M00115	KMM358	KMM358	1.0	True	0	(K00278,K06989)	1	1
M00115	KMM358	KMM358	1.0	True	1	K03517	1	1
M00115	KMM358	KMM358	1.0	True	2	K00767	1	1
M00115	KMM358	KMM358	1.0	True	3	(K00969,K06210)	1	1
M00115	KMM358	KMM358	1.0	True	4	(K01916,K01950)	1	1
M00912	KMM358	KMM358	0.375	False	0	(K00453,K00463)	0	0
M00912	KMM358	KMM358	0.375	False	1	(K01432,K14263,K07130)	0	0
M00912	KMM358	KMM358	0.375	False	2	K00486	0	0
M00912	KMM358	KMM358	0.375	False	3	K01556	0	0
M00912	KMM358	KMM358	0.375	False	4	K00452	0	0
M00912	KMM358	KMM358	0.375	False	5	K00767	1	1
M00912	KMM358	KMM358	0.375	False	6	(K00969,K06210)	1	1
M00912	KMM358	KMM358	0.375	False	7	(K01916,K01950)	1	1
M00119	KMM358	KMM358	0.8	True	0	K00826	1	1
M00119	KMM358	KMM358	0.8	True	1	K00606	1	1
M00119	KMM358	KMM358	0.8	True	2	K00077	1	1
M00119	KMM358	KMM358	0.8	True	3	K01579	0	0
M00119	KMM358	KMM358	0.8	True	4	(K01918,K13799)	1	1
M00913	KMM358	KMM358	0.6	False	0	K00606	1	1
M00913	KMM358	KMM358	0.6	False	1	K00077	1	1
M00913	KMM358	KMM358	0.6	False	2	K13367	0	0
M00913	KMM358	KMM358	0.6	False	3	K00128	0	0
M00913	KMM358	KMM358	0.6	False	4	K01918	1	1
M00120	KMM358	KMM358	1.0	True	0	(K00867,K03525,K01947,K09680)	1	1
M00120	KMM358	KMM358	1.0	True	1	((K01922,K21977) K01598,K13038)	1	1
M00120	KMM358	KMM358	1.0	True	2	(K02318,(K00954,K02201) K00859)	1	1
M00914	KMM358	KMM358	0.42857142857142855	False	0	K00606	1	1
M00914	KMM358	KMM358	0.42857142857142855	False	1	K00077	1	1
M00914	KMM358	KMM358	0.42857142857142855	False	2	K06982	0	0
M00914	KMM358	KMM358	0.42857142857142855	False	3	K09722	0	0
M00914	KMM358	KMM358	0.42857142857142855	False	4	K13038	1	1
M00914	KMM358	KMM358	0.42857142857142855	False	5	K02201	0	0
M00914	KMM358	KMM358	0.42857142857142855	False	6	K09735	0	0
M00572	KMM358	KMM358	0.8333333333333334	True	0	K02169	1	1
M00572	KMM358	KMM358	0.8333333333333334	True	1	(K00647,K09458)	1	3
M00572	KMM358	KMM358	0.8333333333333334	True	2	K00059	1	4
M00572	KMM358	KMM358	0.8333333333333334	True	3	K02372	1	1
M00572	KMM358	KMM358	0.8333333333333334	True	4	K00208	0	0
M00572	KMM358	KMM358	0.8333333333333334	True	5	(K02170,K09789,K19560,K19561)	1	1
M00123	KMM358	KMM358	1.0	True	0	K00652	1	1
M00123	KMM358	KMM358	1.0	True	1	((K00833,K19563) K01935,K19562)	1	1
M00123	KMM358	KMM358	1.0	True	2	K01012	1	1
M00950	KMM358	KMM358	0.75	True	0	K00652	1	1
M00950	KMM358	KMM358	0.75	True	1	K25570	0	0
M00950	KMM358	KMM358	0.75	True	2	K01935	1	1
M00950	KMM358	KMM358	0.75	True	3	K01012	1	1
M00573	KMM358	KMM358	0.6	False	0	K16593	0	0
M00573	KMM358	KMM358	0.6	False	1	K00652	1	1
M00573	KMM358	KMM358	0.6	False	2	K19563	0	0
M00573	KMM358	KMM358	0.6	False	3	K01935	1	1
M00573	KMM358	KMM358	0.6	False	4	K01012	1	1
M00577	KMM358	KMM358	0.8	True	0	K01906	0	0
M00577	KMM358	KMM358	0.8	True	1	K00652	1	1
M00577	KMM358	KMM358	0.8	True	2	(K00833,K19563)	1	1
M00577	KMM358	KMM358	0.8	True	3	K01935	1	1
M00577	KMM358	KMM358	0.8	True	4	K01012	1	1
M00881	KMM358	KMM358	1.0	True	0	K03801	1	1
M00881	KMM358	KMM358	1.0	True	1	K03644	1	1
M00882	KMM358	KMM358	0.5	False	0	K23735	0	0
M00882	KMM358	KMM358	0.5	False	1	K03644	1	1
M00883	KMM358	KMM358	0.6666666666666666	False	0	(K23735,K23734)	0	0
M00883	KMM358	KMM358	0.6666666666666666	False	1	K03644	1	1
M00883	KMM358	KMM358	0.6666666666666666	False	2	(K10105,K16869)	1	1
M00884	KMM358	KMM358	0.5	False	0	K23750	0	0
M00884	KMM358	KMM358	0.5	False	1	K03644	1	1
M00126	KMM358	KMM358	1.0	True	0	(K01495,K09007,K22391)	1	1
M00126	KMM358	KMM358	1.0	True	1	(K01077,K01113,(K08310,K19965))	1	3
M00126	KMM358	KMM358	1.0	True	2	((K13939,(K13940,K01633 K00950) K00796),(K01633 K13941))	1	1
M00126	KMM358	KMM358	1.0	True	3	(K11754,K20457)	1	1
M00126	KMM358	KMM358	1.0	True	4	(K00287,K13998)	1	1
M00840	KMM358	KMM358	0.42857142857142855	False	0	K14652	1	1
M00840	KMM358	KMM358	0.42857142857142855	False	1	K22100	0	0
M00840	KMM358	KMM358	0.42857142857142855	False	2	--	0	0
M00840	KMM358	KMM358	0.42857142857142855	False	3	K01633	1	1
M00840	KMM358	KMM358	0.42857142857142855	False	4	K13941	0	0
M00840	KMM358	KMM358	0.42857142857142855	False	5	K22099	0	0
M00840	KMM358	KMM358	0.42857142857142855	False	6	K00287	1	1
M00841	KMM358	KMM358	0.4	False	0	K01495	1	1
M00841	KMM358	KMM358	0.4	False	1	K22101	0	0
M00841	KMM358	KMM358	0.4	False	2	K13941	0	0
M00841	KMM358	KMM358	0.4	False	3	K11754	1	1
M00841	KMM358	KMM358	0.4	False	4	K13998	0	0
M00842	KMM358	KMM358	0.6666666666666666	False	0	K01495	1	1
M00842	KMM358	KMM358	0.6666666666666666	False	1	K01737	1	1
M00842	KMM358	KMM358	0.6666666666666666	False	2	K00072	0	0
M00843	KMM358	KMM358	0.6666666666666666	False	0	K01495	1	1
M00843	KMM358	KMM358	0.6666666666666666	False	1	K01737	1	1
M00843	KMM358	KMM358	0.6666666666666666	False	2	K17745	0	0
M00880	KMM358	KMM358	1.0	True	0	((K03639 K03637),K20967)	1	1
M00880	KMM358	KMM358	1.0	True	1	(K03635,K21142)	1	1
M00880	KMM358	KMM358	1.0	True	2	(((K03831,K03638) K03750),K15376)	1	2
M00988	KMM358	KMM358	1.0	True	0	(K01495,K09007,K22391)	1	1
M00988	KMM358	KMM358	1.0	True	1	K01737	1	1
M00988	KMM358	KMM358	1.0	True	2	K10026	1	1
M00988	KMM358	KMM358	1.0	True	3	K06920	1	1
M00988	KMM358	KMM358	1.0	True	4	(K06879,K09457)	1	1
M00140	KMM358	KMM358	1.0	True	0	K00600	1	1
M00140	KMM358	KMM358	1.0	True	1	(K01491,(K00300 K01500))	1	1
M00140	KMM358	KMM358	1.0	True	2	K01938	1	1
M00141	KMM358	KMM358	0.5	False	0	K00600	1	1
M00141	KMM358	KMM358	0.5	False	1	(K00288,(K13403 K13402))	0	0
M00846	KMM358	KMM358	1.0	True	0	K02492	1	1
M00846	KMM358	KMM358	1.0	True	1	K01845	1	1
M00846	KMM358	KMM358	1.0	True	2	K01698	1	1
M00846	KMM358	KMM358	1.0	True	3	K01749	1	1
M00846	KMM358	KMM358	1.0	True	4	(K01719,K13542,K13543)	1	1
M00846	KMM358	KMM358	1.0	True	5	(K02302,(K00589,K02303,K02496,K13542,K13543)+(K02304,(K24866+K03794)))	1	0
M00868	KMM358	KMM358	0.75	True	0	K00643	0	0
M00868	KMM358	KMM358	0.75	True	1	K01698	1	1
M00868	KMM358	KMM358	0.75	True	2	K01749	1	1
M00868	KMM358	KMM358	0.75	True	3	K01719	1	1
M00868	KMM358	KMM358	0.75	True	4	K01599	1	1
M00868	KMM358	KMM358	0.75	True	5	K00228	1	1
M00868	KMM358	KMM358	0.75	True	6	K00231	0	0
M00868	KMM358	KMM358	0.75	True	7	K01772	1	1
M00121	KMM358	KMM358	1.0	True	0	K01885	1	1
M00121	KMM358	KMM358	1.0	True	1	K02492	1	1
M00121	KMM358	KMM358	1.0	True	2	K01845	1	1
M00121	KMM358	KMM358	1.0	True	3	K01698	1	1
M00121	KMM358	KMM358	1.0	True	4	K01749	1	1
M00121	KMM358	KMM358	1.0	True	5	(K01719,K13542,K13543)	1	1
M00121	KMM358	KMM358	1.0	True	6	K01599	1	1
M00121	KMM358	KMM358	1.0	True	7	(K00228,K02495)	1	3
M00121	KMM358	KMM358	1.0	True	8	(K00230,K00231,K08973)	1	1
M00121	KMM358	KMM358	1.0	True	9	K01772	1	1
M00926	KMM358	KMM358	0.7777777777777778	True	0	K02492	1	1
M00926	KMM358	KMM358	0.7777777777777778	True	1	K01845	1	1
M00926	KMM358	KMM358	0.7777777777777778	True	2	K01698	1	1
M00926	KMM358	KMM358	0.7777777777777778	True	3	K01749	1	1
M00926	KMM358	KMM358	0.7777777777777778	True	4	(K01719,K13542)	1	1
M00926	KMM358	KMM358	0.7777777777777778	True	5	K01599	1	1
M00926	KMM358	KMM358	0.7777777777777778	True	6	K00231	0	0
M00926	KMM358	KMM358	0.7777777777777778	True	7	K01772	1	1
M00926	KMM358	KMM358	0.7777777777777778	True	8	K00435	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	0	(K02302,(K02303,K13542) (K02304,K24866))	1	0
M00924	KMM358	KMM358	0.09090909090909091	False	1	(K02190,K03795,K22011)	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	2	K03394	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	3	(K05934,K13541,K21479)	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	4	K05936	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	5	(K02189,K13541)	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	6	K02188	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	7	K05895	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	8	(K02191 K03399,K00595)	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	9	K06042	0	0
M00924	KMM358	KMM358	0.09090909090909091	False	10	K02224	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	0	(K02303,K13542)	1	2
M00925	KMM358	KMM358	0.09090909090909091	False	1	(K03394,K13540)	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	2	K02229	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	3	(K05934,K13540,K13541)	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	4	K05936	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	5	K02228	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	6	K05895	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	7	K00595	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	8	K06042	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	9	K02224	0	0
M00925	KMM358	KMM358	0.09090909090909091	False	10	K02230+K09882+K09883	0	0
